날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal,SMA_5,SMA_20,SMA_60,SMA_120,SMA_240,EMA_5,EMA_20,EMA_60,EMA_120,EMA_240,SMA_5_minus_SMA_20,SMA_5_minus_SMA_60,SMA_5_minus_SMA_120,SMA_5_minus_SMA_240,SMA_20_minus_SMA_60,SMA_20_minus_SMA_120,SMA_20_minus_SMA_240,SMA_60_minus_SMA_120,SMA_60_minus_SMA_240,SMA_120_minus_SMA_240,EMA_5_minus_EMA_20,EMA_5_minus_EMA_60,EMA_5_minus_EMA_120,EMA_5_minus_EMA_240,EMA_20_minus_EMA_60,EMA_20_minus_EMA_120,EMA_20_minus_EMA_240,EMA_60_minus_EMA_120,EMA_60_minus_EMA_240,EMA_120_minus_EMA_240
2019-02-07,77500,78200,76600,76700,4249110,1.0540184453227932,72045.122739073,68812.94313666318,3232.1796024098294,2143.902584895017,76.79324894514768,72.76034213196583,75160.0,68335.0,66906.66666666667,70702.5,77784.16666666667,74997.62333725393,69786.36030655542,68088.80767801167,70717.2045323457,73005.59896653218,6825.0,8253.333333333328,4457.5,-2624.1666666666715,1428.3333333333285,-2367.5,-9449.166666666672,-3795.8333333333285,-10877.5,-7081.6666666666715,5211.263030698508,6908.81565924226,4280.4188049082295,1992.024370721745,1697.5526285437518,-930.8442257902789,-3219.2386599767633,-2628.3968543340306,-4916.791288520515,-2288.3944341864844
2019-02-08,75200,75500,73000,73500,4012485,-4.172099087353325,72268.95000998485,69160.13253394738,3108.8174760374677,2336.8855631235074,66.66666666666666,71.541607038906,75180.0,69050.0,66916.66666666667,70650.0,77784.58333333333,74498.41555816929,70140.04027735966,68266.2238197162,70763.20115164577,73009.701879673,6130.0,8263.333333333328,4530.0,-2604.5833333333285,2133.3333333333285,-1600.0,-8734.583333333328,-3733.3333333333285,-10867.916666666657,-7134.5833333333285,4358.375280809632,6232.191738453097,3735.214406523519,1488.7136784962931,1873.8164576434647,-623.1608742861135,-2869.6616023133392,-2496.977331929578,-4743.478059956804,-2246.5007280272257
2019-02-11,73000,74100,72200,74100,3374192,0.8163265306122449,72550.65000844872,69526.04864254387,3024.6013659048476,2474.4287236797754,67.29323308270676,70.69193224766616,74820.0,69575.0,66936.66666666667,70617.5,77782.91666666667,74365.61037211286,70517.1792985635,68457.49516988943,70818.35485161857,73018.74999685414,5245.0,7883.3333333333285,4202.5,-2962.9166666666715,2638.3333333333285,-1042.5,-8207.916666666672,-3680.8333333333285,-10846.25,-7165.4166666666715,3848.4310735493636,5908.115202223431,3547.255520494291,1346.8603752587223,2059.6841286740673,-301.17555305507267,-2501.5706982906413,-2360.85968172914,-4561.254826964709,-2200.3951452355686
2019-02-12,74100,76400,73900,75900,3526701,2.42914979757085,73065.93462253353,69998.19318754063,3067.741434992902,2593.0912659424007,70.10676156583631,70.5748981113002,75220.0,70105.0,66960.0,70624.16666666667,77775.41666666667,74877.07358140858,71029.8288891765,68701.51172169633,70902.34898630256,73042.66078526199,5115.0,8260.0,4595.8333333333285,-2555.4166666666715,3145.0,-519.1666666666715,-7670.4166666666715,-3664.1666666666715,-10815.416666666672,-7151.25,3847.2446922320814,6175.561859712252,3974.7245951060177,1834.4127961465856,2328.3171674801706,127.47990287393623,-2012.8318960854958,-2200.8372646062344,-4341.149063565666,-2140.311798959432
2019-02-13,77300,77600,76100,76200,2378193,0.3952569169960474,73548.09852675915,70457.58628475983,3090.512241999313,2692.575461153783,67.6923076923077,69.9983800275017,75280.0,70660.0,67031.66666666667,70630.83333333333,77769.58333333333,75318.04905427239,71522.22613782635,68947.36379639481,70989.91346586781,73068.86277044655,4620.0,8248.333333333328,4649.1666666666715,-2489.5833333333285,3628.3333333333285,29.166666666671517,-7109.5833333333285,-3599.166666666657,-10737.916666666657,-7138.75,3795.8229164460354,6370.685257877572,4328.135588404577,2249.1862838258385,2574.862341431537,532.3126719585416,-1546.636632620197,-2042.5496694729954,-4121.498974051734,-2078.9493045787385
2019-02-14,75800,77400,75100,77400,2313376,1.574803149606299,74140.69875341159,70971.8391525554,3168.859600856187,2787.832289094264,70.14925373134328,70.02855476827003,75420.0,71425.0,67148.33333333333,70643.33333333333,77773.33333333333,76012.03270284826,72082.01412470003,69224.49940962777,71095.86530940719,73104.80581799471,3995.0,8271.666666666672,4776.6666666666715,-2353.3333333333285,4276.6666666666715,781.6666666666715,-6348.3333333333285,-3495.0,-10625.0,-7130.0,3930.0185781482287,6787.533293220491,4916.167393441065,2907.226884853546,2857.5147150722623,986.1488152928359,-1022.7916932946828,-1871.3658997794264,-3880.306408366945,-2008.9405085875187
2019-02-15,76800,76900,73800,73800,4154616,-4.651162790697675,74088.28356057903,71181.33254866241,2906.9510119166225,2811.6560336587363,61.58940397350994,68.34072460931802,75480.0,71915.0,67181.66666666667,70635.83333333333,77766.25,75274.68846856551,72245.63182710955,69374.51582242685,71140.56175057402,73110.57506431841,3565.0,8298.333333333328,4844.1666666666715,-2286.25,4733.3333333333285,1279.1666666666715,-5851.25,-3454.166666666657,-10584.583333333328,-7130.4166666666715,3029.056641455958,5900.172646138657,4134.126717991487,2164.113404247095,2871.116004682699,1105.0700765355286,-864.9432372088631,-1766.0459281471703,-3736.059241891562,-1970.0133137443918
2019-02-18,74300,75300,74000,74700,1772434,1.2195121951219512,74182.3937820284,71441.97458209482,2740.419199933589,2797.4086669137073,57.66423357664234,66.20542640278288,75600.0,72410.0,67258.33333333333,70637.5,77757.08333333333,75083.12564571034,72479.38117690865,69549.1218610358,71199.39544064719,73123.7653127473,3190.0,8341.666666666672,4962.5,-2157.0833333333285,5151.6666666666715,1772.5,-5347.0833333333285,-3379.1666666666715,-10498.75,-7119.5833333333285,2603.7444688016985,5534.00378467454,3883.730205063155,1959.3603329630423,2930.2593158728414,1279.9857362614566,-644.3841358386562,-1650.2735796113848,-3574.6434517114976,-1924.3698721001128
2019-02-19,74500,74800,73000,73700,1462071,-1.3386880856760375,74108.17935402403,71609.23572416186,2498.943629862173,2737.7156595034007,48.148148148148145,62.593970751855935,75160.0,72850.0,67323.33333333333,70629.16666666667,77747.91666666667,74622.0837638069,72595.63058863163,69685.21622624775,71240.72774741336,73128.5473433469,2310.0,7836.6666666666715,4530.8333333333285,-2587.9166666666715,5526.6666666666715,2220.8333333333285,-4897.9166666666715,-3305.833333333343,-10424.583333333343,-7118.75,2026.4531751752802,4936.867537559156,3381.356016393547,1493.5364204600046,2910.4143623838754,1354.902841218267,-532.9167547152756,-1555.5115211656084,-3443.331117099151,-1887.8195959335426
2019-02-20,73700,76000,73600,75700,3134257,2.7137042062415198,74353.07483802033,71912.25530014986,2440.8195378704695,2678.3364351768146,58.297872340425535,61.73475106956985,75060.0,73405.0,67460.0,70606.66666666667,77741.25,74981.38917587127,72891.28481828576,69882.42225161668,71314.43472679496,73149.88719941872,1655.0,7600.0,4453.3333333333285,-2681.25,5945.0,2798.3333333333285,-4336.25,-3146.6666666666715,-10281.25,-7134.5833333333285,2090.1043575855147,5098.966924254593,3666.9544490763074,1831.5019764525496,3008.8625666690787,1576.8500914907927,-258.6023811329651,-1432.012475178286,-3267.4649478020438,-1835.4524726237578
