날짜,시가,고가,저가,종가,거래량,등락률,EMA_short,EMA_long,MACD,MACD_Signal,RSI,RSI_Signal
2019-04-03,76800,79900,76500,79900,4674142,4.5811518324607325,74413.65095101572,72777.11147289668,1636.5394781190407,748.2267246042147,77.87610619469027,66.36483916468971
2019-04-04,80400,81400,77800,78400,5436236,-1.877346683354193,75026.93542009023,73193.6217341636,1833.3136859266378,965.2441168686994,72.1030042918455,67.51247219012087
2019-04-05,78200,79300,77900,79000,2191720,0.7653061224489796,75638.17612469173,73623.72382792925,2014.4522967624798,1175.0857528474555,73.72881355932203,68.7557404639611
2019-04-08,78900,79200,77600,77900,2663493,-1.3924050632911391,75986.1490285853,73940.48502586041,2045.664002724894,1349.2014028229432,70.20408163265306,69.0454086976995
2019-04-09,77700,78700,77400,77800,2322860,-0.12836970474967907,76265.20302418756,74226.37502394483,2038.8280002427346,1487.1267223069017,66.5158371040724,68.53949437897408
2019-04-10,76700,78800,76200,78600,2689591,1.0282776349614395,76624.40255892793,74550.34724439336,2074.0553145345766,1604.5124407524368,57.714285714285715,66.37445264603642
2019-04-11,79200,79500,78000,78400,2614388,-0.2544529262086514,76897.57139601595,74835.50670777162,2062.064688244325,1696.0228902508147,56.57142857142857,64.41384783111485
2019-04-12,77400,78800,77400,78100,2317264,-0.3826530612244898,77082.5604120135,75077.32102571447,2005.2393862990284,1757.8661894604577,67.8082191780822,65.09272210050833
2019-04-15,79000,79900,78600,79700,2019931,2.0486555697823303,77485.24342554988,75419.74169047637,2065.5017350735143,1819.3932985830693,71.875,66.44917768040666
2019-04-16,79900,80800,79100,80400,2206997,0.8782936010037641,77933.66751392682,75788.64971340405,2145.0178005227644,1884.5181989710084,71.875,67.53434214432534
2019-04-17,81000,82300,80000,80200,2886956,-0.24875621890547264,78282.33405024576,76115.41640130006,2166.9176489457022,1940.9980889659473,76.15894039735099,69.25926179493047
2019-04-18,80800,81200,78500,79200,3295697,-1.2468827930174564,78423.51342713102,76343.90407527784,2079.609351853185,1968.720341543395,67.6056338028169,68.92853619650775
2019-04-19,80500,82400,80100,81800,3040186,3.2828282828282833,78942.9728998801,76748.05932896095,2194.913570919147,2013.9589874185456,68.05555555555556,68.75394006831732
2019-04-22,81500,81800,79900,80500,1887109,-1.5892420537897312,79182.51553066778,77025.98086014904,2156.5346705187403,2042.4741240385847,63.225806451612904,67.64831334497644
2019-04-23,81000,81800,80400,81000,1779318,0.6211180124223602,79462.12852594967,77320.35264828615,2141.7758776635164,2062.334474763571,54.400000000000006,64.99865067598117
2019-04-24,81500,81500,77500,78500,5318487,-3.0864197530864197,79314.10875272664,77407.73393359828,1906.374819128352,2031.1425436365275,50.370370370370374,62.07299461485901
2019-04-25,78400,81500,78100,80200,5586360,2.1656050955414012,79450.3997138456,77614.56845703545,1835.8312568101537,1992.080286271253,54.109589041095894,60.48031350010639
2019-04-26,78500,79900,77600,78600,5183181,-1.99501246882793,79319.56898863858,77687.56338614393,1632.0056024946534,1920.0653495159331,52.31788079470199,58.84782695902551
2019-04-29,78700,80100,78200,80000,2987384,1.7811704834605597,79424.25068269418,77858.8549871703,1565.3956955238828,1849.131418717523,56.707317073170735,58.41972498185456
2019-04-30,79400,80700,78100,79000,2960242,-1.25,79358.98134689507,77943.38424737992,1415.5970995151583,1762.4245548770502,51.20481927710844,56.976743840905336
2019-05-02,79700,81200,79100,80700,3092434,2.151898734177215,79565.29190891121,78147.57800683325,1417.7139020779578,1693.4824243172318,56.353591160220994,56.852113304768466
2019-05-03,81100,81300,80300,80400,2481811,-0.37174721189591076,79693.70853830948,78314.42408040116,1379.2844579083176,1630.642831035449,56.353591160220994,56.752408875858976
2019-05-07,79200,80400,78700,79900,2700371,-0.6218905472636816,79725.44568626187,78431.8741485196,1293.5715377422748,1563.2285723768143,50.588235294117645,55.51957415951071
2019-05-08,78700,80500,78000,80300,2731620,0.5006257822277848,79813.8386576062,78570.25384122184,1243.584816384362,1499.2998211783238,49.70059880239521,54.355779088087615
2019-05-09,79600,79700,75200,76000,5939278,-5.354919053549191,79227.0942487437,78379.86466779801,847.2295809456846,1368.8857731317962,39.90384615384616,51.46539250123933
2019-05-10,76100,76700,73400,74400,5702537,-2.1052631578947367,78484.46436432158,78085.05987759076,399.40448673082574,1174.9895158516022,38.78504672897196,48.92932334678586
2019-05-13,73900,75000,72800,73500,3062929,-1.2096774193548387,77717.6236928875,77745.42581258403,-27.80211969652737,934.4311887419764,28.93401015228426,44.930260707885544
2019-05-14,72200,75100,71600,74600,3712697,1.4965986394557822,77237.98927859712,77512.43130794818,-274.44202935106296,692.6565451233685,34.871794871794876,42.91856754066742
2019-05-15,74800,75100,73900,74500,2056131,-0.13404825737265416,76816.76015881295,77289.28824810017,-472.52808928722516,459.6196182412498,32.98429319371728,40.93171267127739
2019-05-16,74400,75100,71600,71900,3467027,-3.48993288590604,76060.33551899558,76890.08171120386,-829.7461922082875,201.74645615134236,32.8125,39.307870137021915
2019-05-17,72500,73300,71400,71600,2412668,-0.4172461752433936,75374.13005453472,76498.22380667026,-1124.0937521355372,-63.42158550603355,25.842696629213478,36.61483543546023
2019-05-20,71800,72800,70700,70900,1970694,-0.9776536312849162,74685.80235383708,76083.54056173172,-1397.7382078946393,-330.28490998375474,27.2189349112426,34.7356553306167
2019-05-21,70500,72200,69700,70300,3893536,-0.846262341325811,74011.06353016983,75655.13014975158,-1644.0666195817466,-593.0412519033532,19.875776397515523,31.763679543996467
2019-05-22,71300,71300,68500,68900,3128787,-1.991465149359886,73224.74606398985,75154.75013865887,-1930.004074669021,-860.4338164564869,19.39393939393939,29.289731513985053
2019-05-23,68400,69100,67300,68000,3108370,-1.3062409288824384,72420.93897722218,74624.76864690636,-2203.8296696841862,-1129.1129871020269,9.554140127388536,25.34261323666575
2019-05-24,67300,68600,67000,67600,3339145,-0.5882352941176471,71679.25605764953,74104.41541380218,-2425.1593561526533,-1388.3222609121522,9.49367088607596,22.172824766547794
2019-05-27,67900,68200,66400,66900,2214176,-1.0355029585798818,70943.98589493422,73570.7550127798,-2626.769117845586,-1636.0116322988392,9.375,19.613259813238237
2019-05-28,67200,68300,65900,65900,12052399,-1.4947683109118086,70167.98806494434,73002.55093775906,-2834.5628728147276,-1875.721880402017,6.626506024096386,17.015909055409868
2019-05-29,65600,66700,64900,66100,6056903,0.30349013657056145,69542.14374726059,72491.25086829542,-2949.107121034831,-2090.3989285285797,10.400000000000006,15.692727244327896
2019-05-30,66300,66900,65800,65900,3023108,-0.30257186081694404,68981.81393998973,72003.01006323649,-3021.1961232467584,-2276.5583674722157,11.711711711711715,14.896524137804661
2019-05-31,65900,66900,64700,65300,3191350,-0.9104704097116844,68415.38102614516,71506.49079929305,-3091.109773147895,-2439.4686486073515,12.037037037037038,14.324626717651139
2019-06-03,65200,67200,64200,66600,4020572,1.9908116385911179,68136.09163750744,71143.04703638246,-3006.955398875012,-2552.965998660884,13.63636363636364,14.18697410139364
2019-06-04,66500,66700,65100,65100,2892681,-2.2522522522522523,67669.00061635245,70695.41392257635,-3026.413306223898,-2647.655460173487,12.096774193548399,13.768934119824593
2019-06-05,66900,67600,64900,65100,4832796,0.0,67273.76975229822,70280.93881720032,-3007.169064902104,-2719.5581811192105,15.306122448979593,14.076371785655594
2019-06-07,65200,66000,64600,65400,2355869,0.4608294930875576,66985.49748271388,69919.387793704,-2933.890310990115,-2762.4246070933914,18.367346938775512,14.934566816279577
2019-06-10,66100,67000,65800,66800,3091757,2.1406727828746175,66956.9594084502,69688.3220312074,-2731.362622757195,-2756.212210226152,30.47619047619048,18.042891548261757
2019-06-11,66900,67800,66700,67200,2429182,0.5988023952095809,66994.35026868863,69504.00188074759,-2509.6516120589513,-2706.900090592712,34.95145631067962,21.42460450074533
2019-06-12,66800,67100,65700,65700,2437640,-2.232142857142857,66795.21945812115,69222.22396365517,-2427.004505534016,-2650.9209735809727,34.61538461538461,24.062760523673187
2019-06-13,64900,65100,63300,63500,5947811,-3.34855403348554,66288.26261841021,68798.35552190294,-2510.092903492725,-2622.7553595633235,30.769230769230774,25.40405457278471
2019-06-14,63200,64000,62600,63100,3686472,-0.6299212598425197,65797.76067711633,68376.2551128731,-2578.494435756773,-2613.9031748020134,30.769230769230774,26.47708981207392
2019-06-17,62800,63800,62400,63700,2435039,0.9508716323296356,65475.02826525227,68029.86584525288,-2554.8375800006033,-2602.0900558417316,36.206896551724135,28.423051160003965
2019-06-18,63800,64200,63300,63400,1549497,-0.47095761381475665,65155.79314752116,67686.91281967859,-2531.1196721574306,-2587.8959791048715,38.53211009174312,30.444862946351797
2019-06-19,65800,67300,65200,67200,6230370,5.993690851735016,65470.28650944098,67650.8452034061,-2180.5586939651257,-2506.4285220769225,53.793103448275865,35.11451104673661
2019-06-20,67200,67400,66200,67300,2773637,0.1488095238095238,65751.7808926039,67624.85666982047,-1873.075777216567,-2379.7579731048518,54.861111111111114,39.06383105961151
2019-06-21,67100,67300,65900,65900,2403002,-2.080237741456166,65774.5838322033,67497.08950909303,-1722.5056768897339,-2248.3075138618283,51.97368421052632,41.645801689794474
2019-06-24,65900,67400,65600,66900,2164462,1.5174506828528074,65947.7247810951,67452.86065656762,-1505.1358754725225,-2099.673186183967,51.00671140939597,43.51798363371477
2019-06-25,66700,67400,66300,66700,1873766,-0.29895366218236175,66063.4594301574,67397.09320052557,-1333.6337703681784,-1946.4653030208094,55.88235294117647,45.990857495207116
2019-06-26,68300,69600,67900,68900,5024201,3.2983508245877062,66499.85028705627,67508.41963011627,-1008.5693430600077,-1758.886111028649,62.0253164556962,49.19774928730494
2019-06-27,70100,71600,69700,70200,5361201,1.8867924528301887,67069.10408904761,67707.79595381136,-638.6918647637503,-1534.8472617756695,64.28571428571428,52.215342286986804
2019-06-28,70900,70900,68400,69500,3117569,-0.9971509971509971,67443.08807534799,67840.5518090846,-397.4637337366148,-1307.3705561678587,58.38509316770186,53.449292463129815
2019-07-01,71000,71000,69700,70000,3538183,0.7194244604316548,67836.45914067907,68000.5109343376,-164.05179365852382,-1078.7068036659919,58.64197530864198,54.487829032232256
2019-07-02,69700,71700,69100,71400,2495399,2.0,68384.69619595922,68252.32493920147,132.37125675774587,-836.4911915812444,67.70186335403727,57.13063589659326
2019-07-03,71100,71700,69000,69100,2790684,-3.221288515406162,68494.7429350424,68315.1156844458,179.62725059660443,-633.2675031456747,67.28395061728395,59.161298840731405
2019-07-04,69600,70700,69300,70200,1503707,1.5918958031837915,68757.09017580512,68454.73674485722,302.35343094790005,-446.1433163269598,71.00591715976331,61.53022250453779
2019-07-05,70300,71000,68400,68400,2043271,-2.564102564102564,68702.15322568125,68450.6821711641,251.4710545171547,-306.6204421581369,62.98342541436464,61.82086308650317
2019-07-08,66400,68000,66200,67400,2202260,-1.461988304093567,68501.82196019182,68372.85386218897,128.96809800284973,-219.50273412593958,60.638297872340424,61.58435004367062
2019-07-09,68400,70500,67900,69800,2912514,3.5608308605341246,68701.54165862384,68478.56839091571,222.9732677081338,-131.0075337591249,57.4712643678161,60.76173290849972
2019-07-10,71500,73400,71000,72900,4346179,4.441260744985674,69347.45832652786,68806.08184344048,541.3764830873843,3.469269610176937,63.72549019607843,61.35448436601547
2019-07-11,74000,75500,74000,75500,5111929,3.5665294924554183,70294.00319936973,69301.92763281526,992.0755665544712,201.1905289990358,72.22222222222223,63.52803193725683
2019-07-12,75600,75800,74400,74700,2638271,-1.0596026490066226,70971.84886100516,69701.78484519932,1270.0640158058377,414.9652263603962,68.22429906542055,64.46728536288958
2019-07-15,74500,76500,74400,76200,2122090,2.0080321285140563,71776.1798054659,70183.13411592529,1593.0456895406096,650.581318996439,70.9251101321586,65.75885031674339
2019-07-16,74800,76500,74800,76100,2450278,-0.13123359580052493,72441.3829123173,70621.4204777086,1819.9624346087076,884.4575421188927,67.47572815533981,66.10222588446268
2019-07-17,74600,75200,74000,74600,2805672,-1.971090670170828,72773.47784888386,70916.1300719524,1857.3477769314632,1079.0355890814067,60.57692307692308,64.99716532295477
2019-07-18,74300,75200,73900,74700,1902110,0.13404825737265416,73069.8658721325,71196.41673328925,1873.4491388432507,1237.9182990337754,62.87128712871287,64.5719896841064
2019-07-19,75900,77000,75600,76800,2635348,2.8112449799196786,73643.73266103519,71611.49697526783,2032.2356857673585,1396.7817763804921,65.59633027522936,64.776857802331
2019-07-22,77800,79200,77000,78400,3213786,2.083333333333333,74375.46609779901,72114.34905117391,2261.117046625106,1569.648830429415,65.9090909090909,65.00330442368298
2019-07-23,79700,80700,78200,78800,4814941,0.5102040816326531,75056.16362121455,72609.58245479065,2446.581166423901,1745.0352976283125,74.12935323383084,66.82851418571255
2019-07-24,78800,80200,77100,77600,3562342,-1.5228426395939088,75447.52306410462,72979.24301369504,2468.2800504095794,1889.6842481845658,68.31683168316832,67.12617768520371
2019-07-25,79700,80400,77700,79200,3963383,2.0618556701030926,76024.82720808852,73440.03982749542,2584.7873805931013,2028.704874666273,77.0,69.10094214816297
2019-07-26,78100,80300,78000,79800,3095260,0.7575757575757576,76605.62302222874,73911.14798842168,2694.475033807059,2161.8589064944304,81.63265306122449,71.60728433077527
2019-07-29,79000,79400,76500,77000,2616782,-3.508771929824561,76666.29640342432,74139.95184113119,2526.344562293132,2234.756037654171,68.0,70.88582746462022
2019-07-30,78200,80000,77700,78900,2371300,2.4675324675324677,77009.94311058981,74492.54800104738,2517.3951095424272,2291.2838520318223,65.95744680851064,69.90015133339831
2019-07-31,78000,79100,75300,76900,3712241,-2.5348542458808616,76993.02878588368,74670.87777874757,2322.1510071361117,2297.4572830526804,53.846153846153854,66.68935183594942
2019-08-01,75300,78700,75300,77700,3397831,1.0403120936280885,77101.79358805541,74895.25720254406,2206.5363855113537,2279.273103544415,58.241758241758234,64.9998331171112
2019-08-02,75400,76800,74900,76100,4845952,-2.0592020592020592,76947.67149758535,74984.49740976302,1963.1740878223354,2216.053300399999,49.72677595628416,61.945221684945786
2019-08-05,75500,76000,74900,75400,2889902,-0.9198423127463863,76709.56819026453,75015.2753794102,1694.2928108543274,2111.7012024908645,48.14814814814815,59.18580697758627
2019-08-06,73100,73900,71900,72000,5008247,-4.509283819628647,75985.01923791613,74791.92164760204,1193.0975903140934,1927.9804800555105,43.75,56.09864558206902
2019-08-07,72000,74300,72000,73300,2692841,1.8055555555555554,75571.9393551598,74681.40893296486,890.5304221949482,1720.4904684833982,46.81818181818182,54.24255282929158
2019-08-08,73600,74500,72000,72300,2943206,-1.364256480218281,75068.5640697506,74505.00827126377,563.5557984868356,1489.1035344840857,39.23444976076555,51.24093221558638
2019-08-09,73200,74100,72300,73300,2100380,1.3831258644536653,74796.47728978898,74415.74839931831,380.72889047066565,1267.428605681402,37.4384236453202,48.48043050153315
2019-08-12,73700,75000,73500,74500,1254926,1.6371077762619373,74750.86539905221,74421.98925862808,328.8761404241377,1079.7181126299492,39.81042654028437,46.74642970928339
2019-08-13,74000,75100,73700,74500,1304708,0.0,74712.27072227496,74427.76783206302,284.5028902119375,920.6750681463469,42.21105527638191,45.83935482270309
2019-08-14,77200,77900,76200,76900,2561643,3.2214765100671143,75048.84445730958,74610.89614079909,437.94831651049026,824.1297178191757,44.444444444444436,45.56037274705136
2019-08-16,75800,76400,75100,76400,2015785,-0.6501950585175552,75256.71454080041,74743.42235259175,513.2921882086666,761.962211897074,41.747572815533985,44.79781276074789
2019-08-19,77300,77500,74800,75100,1591728,-1.7015706806282722,75232.6046114465,74769.83551165902,462.76909978747426,702.1235894751541,45.02617801047121,44.843485810692556
2019-08-20,75500,76600,75100,76400,1694275,1.7310252996005324,75412.20390199318,74890.58843672131,521.6154652718687,666.0219646344971,43.24324324324324,44.52343729720269
2019-08-21,75900,76900,75500,75800,1898789,-0.7853403141361256,75471.86484014808,74957.95225622345,513.9125839246262,635.600088492523,46.78362573099415,44.975474983960986
2019-08-22,75300,76000,73800,73800,2309550,-2.638522427440633,75214.65486474067,74872.17801502172,342.4768497189507,576.9754407378086,39.34426229508197,43.849232446185184
2019-08-23,73500,75200,73400,74400,1695532,0.8130081300813009,75089.32334708827,74837.20186576086,252.12148132741277,512.0046488557296,45.08670520231214,44.09672699741058
2019-08-26,72600,73000,71500,71800,2645491,-3.494623655913978,74583.27360138239,74612.22394977856,-28.950348396174377,403.81364940534877,40.625,43.40238159792846
2019-08-27,72500,73700,72500,73000,2512610,1.6713091922005572,74339.69304732356,74492.79995349866,-153.1069061751041,292.42953828925823,52.94117647058823,45.31014057246041
2019-08-28,73500,73700,72500,73300,1380522,0.410958904109589,74179.74027081224,74404.44440138765,-224.7041305754101,189.00280451632457,50.0,46.24811245796833
2019-08-29,73500,74100,72000,73300,2050860,0.0,74044.39561376421,74322.63370498858,-278.23809122436796,95.55462536818607,53.33333333333333,47.665156633041335
2019-08-30,74600,78000,74600,77400,3839246,5.5934515688949515,74560.64244241588,74550.58676387831,10.055678537566564,78.45483600206218,61.325966850828735,50.397318676598815
2019-09-02,77000,78200,76500,77600,1431352,0.2583979328165375,75028.23591281343,74776.46922581324,251.7666870001849,113.11720620168674,59.06432748538012,52.13072043835508
2019-09-03,77200,77600,76300,77000,1611563,-0.7731958762886598,75331.58423391906,74941.17520908634,390.409024832712,168.57556992789182,57.06214689265537,53.11700572921514
2019-09-04,77400,80000,77300,80000,2723541,3.896103896103896,76049.80204408536,75315.90297137624,733.899072709115,281.64027048413647,58.46994535519126,54.187593654410364
2019-09-05,81400,83000,81200,83000,4068631,3.75,77119.06326807222,75885.0953438669,1233.9679242053244,472.10580122837405,65.86538461538461,56.52315184660522
2019-09-06,84000,84000,81500,81900,2418057,-1.3253012048192772,77854.5919960611,76330.64383691379,1523.948159147316,682.4742728121624,66.50485436893203,58.51949235107058
2019-09-09,83100,84600,82500,84300,2642174,2.93040293040293,78846.19322743632,76920.96651566091,1925.226711775409,931.0247606048118,68.20276497695852,60.45614687624817
2019-09-10,84200,84200,82700,83100,1761883,-1.4234875444839856,79500.62503859997,77378.67269968604,2121.952338913936,1169.2102762666368,66.3677130044843,61.6384601018954
2019-09-11,83400,84300,81300,82600,3650902,-0.601684717208183,79977.45195573845,77765.43768489448,2212.014270843967,1377.771075182103,71.15384615384616,63.541537312285556
2019-09-16,81000,81000,79000,79500,5174391,-3.753026634382567,79903.99780870177,77893.9237823097,2010.0740263920597,1504.2316654240944,60.944206008583684,63.02207105154518
2019-09-17,80000,80400,79100,79400,2538780,-0.12578616352201258,79826.4596842861,78005.48498362009,1820.9747006660182,1567.5802724724795,68.26923076923077,64.07150299508231
2019-09-18,80100,80600,79500,80200,2706678,1.0075566750629723,79883.92742516517,78168.04165150008,1715.8857736650825,1597.2413727110002,67.64705882352942,64.78661416077173
2019-09-19,80600,82700,80300,82700,3612220,3.117206982543641,80317.16935975513,78503.74226990748,1813.4270898476534,1640.478516138331,70.79646017699115,65.98858336401562
2019-09-20,82800,83400,82100,82200,2447172,-0.6045949214026602,80606.83561210049,78777.53913880323,1829.2964732972614,1678.2421075701172,69.26406926406926,66.64368054402635
2019-09-23,81900,83300,81900,82800,1413663,0.7299270072992701,80944.24551793118,79075.49920259557,1868.7463153356075,1716.3429491232155,63.775510204081634,66.07004647603742
2019-09-24,82500,83500,81400,83400,1662830,0.7246376811594203,81322.05389978792,79395.83259499591,1926.2213047920086,1758.3186202569743,64.5,65.75603718082994
2019-09-25,82200,82800,81500,81900,1644881,-1.7985611510791366,81410.96868443592,79581.32647684807,1829.6422075878509,1772.5833377231497,61.72248803827751,64.94932735231946
2019-09-26,83000,83500,82500,83300,1734941,1.7094017094017095,81701.58888683039,79856.78377485932,1844.8051119710726,1787.0276925727344,58.549222797927456,63.66930644144106
2019-09-27,80200,81500,80100,81400,2625620,-2.2809123649459786,81655.19059654878,79971.0960878327,1684.0945087160799,1766.4410558014035,45.604395604395606,60.05632427403197
2019-09-30,80600,82900,80400,82200,2442478,0.9828009828009828,81739.00742784896,80136.20008132658,1602.807346522386,1733.7143139456002,50.837988826815646,58.21265718458871
2019-10-01,81800,82500,81700,82000,2370210,-0.24330900243309003,81779.16013125681,80274.25933456165,1504.9007966951613,1687.9516104955126,42.675159235668794,55.10515759480473
2019-10-02,81600,81600,79500,79500,2188097,-3.048780487804878,81428.52011106345,80216.90679126079,1211.6133198026655,1592.6839523569433,39.41176470588236,51.966479017020255
2019-10-04,78900,81300,78900,80300,2430603,1.0062893081761006,81254.90163243831,80223.06184375999,1031.8397886783205,1480.515119621219,43.35260115606937,50.243703444830075
2019-10-07,80700,81700,79800,80300,1229105,0.0,81107.99368898626,80228.76096644443,879.2327225418267,1360.2586402053407,52.816901408450704,50.758343037554205
2019-10-08,80400,81100,79400,80900,1816880,0.7471980074719801,81075.99465991145,80278.48237633744,797.512283574004,1247.7093688790733,55.102040816326536,51.62708259330868
2019-10-10,78900,79600,78100,79000,4389324,-2.3485784919653896,80756.61086607892,80183.77997809023,572.8308879886899,1112.7336727009967,46.20253164556962,50.54217240376087
2019-10-11,79800,80500,79400,80000,2186536,1.2658227848101267,80640.20919437447,80170.16664637985,470.04254799462797,984.195447759723,40.55944055944056,48.54562603489681
2019-10-14,82000,82300,80400,80500,1972409,0.625,80618.6385490861,80194.598746648,424.0398024380993,872.1643186953984,44.05594405594406,47.64768963910627
2019-10-15,80700,81700,80500,81200,1518810,0.8695652173913043,80708.07877230362,80269.07291356297,439.0058587406529,785.5326267044494,44.44444444444444,47.00704060017391
2019-10-16,82400,82700,81900,82400,2436269,1.477832512315271,80968.37434579537,80426.91936441016,541.4549813852063,736.7170976406009,46.666666666666664,46.938965813472464
2019-10-17,82000,82200,80600,81000,1713942,-1.6990291262135921,80973.23983105762,80469.36978186126,503.8700491963682,690.1476879517543,46.97986577181208,46.94714580514039
2019-10-18,81500,81700,77300,77400,13625664,-4.444444444444445,80423.51062627953,80242.00905727893,181.50156900059665,588.4184641615227,32.7485380116959,44.107424246451494
2019-10-21,77800,78400,77100,77500,2096581,0.12919896640826875,79973.73976069807,80038.89727525828,-65.15751456021098,457.703268417176,37.254901960784316,42.73691978931806
2019-10-22,78900,79300,78200,79100,3453958,2.064516129032258,79839.3182590522,79969.34932894284,-130.03106989063963,340.15640075561294,40.372670807453424,42.26406999294514
2019-10-23,78500,78600,77700,77700,5373911,-1.7699115044247788,79510.19237304418,79801.24937865078,-291.05700560660625,213.9137194831691,37.57225433526012,41.325706861408136
2019-10-24,79900,80100,78700,80000,3076100,2.9601029601029603,79585.54739257584,79815.97164689888,-230.4242543230357,125.04612472192815,51.461988304093566,43.352963149945225
2019-10-25,82400,82900,81500,82900,4229200,3.6249999999999996,80095.4631783334,80044.41819157304,51.04498676036019,110.24589712961458,56.77083333333333,46.036537186622844
2019-10-28,83400,84000,82600,82900,1977758,0.0,80526.93038166672,80255.94276997505,270.9876116916712,142.3942400420259,56.77083333333333,48.18339641596494
2019-10-29,84000,84000,82900,83000,1645070,0.12062726176115801,80907.40263064107,80459.20626849541,448.19636214565253,203.55466446275125,55.61497326203209,49.66971178517838
2019-10-30,83400,83400,81000,81500,1927042,-1.8072289156626504,80998.57145669629,80536.30210045872,462.26935623756435,255.29760281771388,56.830601092896174,51.101889646721936
2019-10-31,81900,83400,81600,82000,1978755,0.6134969325153374,81152.63738643531,80644.72416709141,507.9132193439,305.8207261229511,55.61797752808988,52.00510722299553
2019-11-01,82300,83200,81600,83100,1848046,1.3414634146341464,81452.23163467603,80826.59645101057,625.6351836654649,369.78361763145386,57.065217391304344,53.01712925665729
2019-11-04,84000,84900,83800,84700,2182879,1.9253910950661854,81951.88830626434,81113.5152324172,838.3730738471495,463.501508874593,59.067357512953365,54.227174907916506
2019-11-05,85100,85400,84600,85100,1953720,0.47225501770956313,82436.21318222367,81408.8104003863,1027.4027818373725,576.281763467149,57.2972972972973,54.84119938579267
2019-11-06,84800,85200,83500,83500,2127745,-1.8801410105757932,82599.8726926508,81563.71333369102,1036.159358959776,668.2572825656744,56.68449197860963,55.20985790435606
2019-11-07,83700,84300,82800,83600,1594558,0.11976047904191617,82753.73843224299,81714.54938304724,1039.1890491957456,742.4436358916887,70.39473684210526,58.246833691905906
2019-11-08,84600,84600,82000,82300,2074339,-1.555023923444976,82683.93251959022,81757.91609541411,926.0164241761086,779.1581935485726,64.6341463414634,59.52429622181741
